"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"2412","Particles",7.031e-07,0.764,0.002,2698,1179,165.964,0.00075,2.188,0.457,0.769
"2511","Particles",4.219e-06,0.605,0.004,2700,1190,60.945,0.002,2.067,0.484,0.75
"2611","Particles",8.438e-07,1,0.001,2704,1201,146.31,0.00075,1.5,0.667,1
"2711","Particles",1.266e-06,0.884,0.002,2708,1208,126.87,0.001,1.915,0.522,0.783
"2811","Particles",3.094e-06,0.741,0.003,2748,1227,125.538,0.002,2.074,0.482,0.815
"298","Particles",1.266e-06,1,0.002,2790,1280,135,0.001,1,1,1
"303","Particles",5.625e-07,1,0.001,2800,1284,135,0.00075,1,1,1
"3112","Particles",1.547e-06,0.659,0.003,2806,1287,116.565,0.001,2.498,0.4,0.759
"3212","Particles",1.125e-06,1,0.002,2808,1296,116.565,0.00075,2,0.5,1
"3311","Particles",1.041e-05,0.765,0.005,2810,1309,71.565,0.003,1.322,0.756,0.809
"3410","Particles",7.031e-07,1,0.001,2817,1324,123.69,0.00075,1.553,0.644,0.909
"353","Particles",4.219e-07,1,0.001,2858,1324,135,0.00075,1.464,0.683,0.857
"363","Particles",3.797e-06,0.73,0.003,2823,1343,75.964,0.002,1.731,0.578,0.783
"373","Particles",1.828e-06,0.627,0.003,2796,1338,153.435,0.001,2.204,0.454,0.722
"383","Particles",8.438e-07,1,0.001,2829,1341,33.69,0.001,1.291,0.775,0.8
"393","Particles",5.625e-07,0.857,0.001,2802,1345,146.31,0.00075,2,0.5,0.8
"402","Particles",0.004,0.794,0.081,2685,1517,4.5,0.07,1.168,0.856,0.981
"1207","Particles",0.0004926,0.726,0.037,2080,1216,66.038,0.017,2.218,0.451,0.971
